,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Status Binary
338,2021-01-05,1277082,543152.84,173219,4.0,2.0,2185.0,7500.0,447248.0,27,5,2018,0.0,6.0,6.0,0.0
340,2021-01-05,1277353,255028.96,152866,3.0,2.0,1522.0,4650.0,373237.0,27,8,2018,0.0,4.0,2.0,0.0
341,2021-01-05,1277087,277065.36,299693,4.0,2.0,2781.0,7798.0,305279.0,27,9,2018,0.0,2.0,5.0,0.0
342,2021-01-05,1278200,375186.24,125688,3.0,2.0,1501.0,7000.0,316280.0,27,2,2014,0.0,5.0,1.0,0.0
343,2021-01-05,1277728,694073.13,294412,3.0,2.0,1705.0,4700.0,389794.0,27,1,2014,1.0,5.0,2.0,1.0
345,2021-01-05,1276617,70211.4,80366,3.0,1.0,1338.0,6600.0,303665.0,27,15,2019,1.0,2.0,3.0,0.0
346,2021-01-05,1279481,368996.88,158349,3.0,2.0,1590.0,6675.0,394518.0,27,18,2019,0.0,7.0,1.0,0.0
350,2021-01-05,1278202,714827.54,733922,4.0,2.0,2539.0,15167.0,1284952.0,27,21,2019,0.0,4.0,1.0,1.0
355,2021-01-05,1277721,706061.8,371758,5.0,3.0,3435.0,23400.0,372616.0,27,4,2017,0.0,2.0,2.0,1.0
356,2021-01-04,1271174,307702.57,102919,5.0,3.0,1639.0,5720.0,309421.0,72,7,2014,0.0,8.0,2.0,0.0
357,2021-01-04,1274057,319349.31,56377,2.0,1.0,1040.0,5540.0,387291.0,72,18,2017,0.0,5.0,2.0,0.0
358,2021-01-04,1271154,312262.08,117918,3.0,2.0,1403.0,3912.0,351984.0,72,1,2008,0.0,4.0,13.0,0.0
360,2021-01-04,1275637,594923.76,375830,4.0,2.0,2154.0,6217.0,498653.0,72,13,2016,1.0,4.0,2.0,0.0
362,2021-01-04,1270589,256439.27,110164,3.0,2.0,2254.0,9360.0,371298.0,72,12,2016,1.0,5.0,4.0,0.0
364,2021-01-04,1273116,321800.03,179100,2.0,1.0,1055.0,4536.0,289644.0,72,19,2017,1.0,2.5,3.0,1.0
365,2021-01-04,1275597,641363.21,249444,4.0,4.0,2297.0,6000.0,329988.0,72,20,2017,1.0,16.0,1.0,0.0
366,2021-01-04,1273003,517499.88,291862,4.0,2.0,2588.0,9675.0,415634.0,72,21,2018,0.0,7.0,2.0,0.0
367,2021-01-04,1272261,304835.25,154687,3.0,2.0,1412.0,8475.0,592537.0,72,22,2018,1.0,6.0,4.0,0.0
368,2021-01-04,1278077,81212.81,126300,3.0,1.0,1127.0,8156.16,219171.0,72,30,2018,0.0,3.0,1.0,0.0
369,2021-01-04,1275831,6352.87,183425,5.0,3.0,2552.0,5000.0,383056.0,72,49,2019,1.0,1.0,2.0,0.0
370,2021-01-04,1276230,332176.43,353526,4.0,3.0,2368.0,9581.16,514801.0,72,9,2015,1.0,4.0,12.0,0.0
371,2021-01-04,1274828,284028.23,44704,2.0,1.0,715.0,9240.0,252597.0,72,51,2019,0.0,2.0,2.0,1.0
372,2021-01-04,1275430,516154.51,268693,4.0,2.0,2856.0,7500.0,382327.0,72,5,2013,1.0,7.0,2.0,0.0
373,2021-01-04,1279812,228217.74,249613,4.0,2.0,1518.0,3780.0,437468.0,72,35,2019,1.0,9.0,1.0,1.0
374,2021-01-04,1277561,91409.65,203000,2.0,1.0,1573.0,1802.0,287644.0,72,16,2017,1.0,5.0,3.0,1.0
375,2021-01-04,1275469,270925.09,170540,5.0,2.0,1995.0,10725.0,404744.0,72,8,2015,1.0,3.0,12.0,0.0
376,2021-01-04,1278844,712727.62,267861,6.0,4.0,3572.0,6600.0,430203.0,72,17,2017,1.0,3.0,2.0,0.0
378,2021-01-04,1273962,612867.66,242460,3.0,2.0,1848.0,4289.0,370764.0,72,6,2014,1.0,4.0,2.0,0.0
379,2021-01-04,1275973,546785.16,247000,3.0,2.0,1537.0,1953.0,285322.0,72,11,2016,1.0,4.0,7.0,1.0
381,2021-01-04,1271160,545078.46,261850,3.0,2.0,1701.0,4775.0,405066.0,72,26,2018,1.0,7.0,1.0,1.0
382,2021-01-04,1275636,846808.78,717193,4.0,4.0,4397.0,12149.0,883179.0,72,4,2012,1.0,6.0,1.0,0.0
383,2021-01-04,1274741,117608.9,105541,3.0,2.0,1250.0,7500.0,251987.0,72,23,2018,0.0,7.0,2.0,1.0
384,2021-01-04,1272186,307512.1,299625,3.0,1.0,1912.0,7500.0,402252.0,72,3,2012,0.0,3.0,6.0,0.0
385,2021-01-04,1278201,1269319.3,526001,5.0,3.0,4021.0,45825.12,365600.0,72,10,2016,0.0,5.0,2.0,0.0
386,2021-01-04,1271168,380408.79,313013,3.0,2.0,2420.0,5000.0,299002.0,72,31,2018,0.0,5.0,2.0,0.0
387,2021-01-04,1273661,339634.4,110197,3.0,2.0,2234.0,7600.0,367620.0,72,27,2018,1.0,4.0,1.0,0.0
388,2021-01-04,1272424,621314.3,381946,4.0,3.0,2362.0,9997.0,559456.0,72,28,2018,1.0,6.5,2.0,0.0
389,2021-01-04,1272589,781276.05,365616,3.0,2.0,1876.0,7500.0,490871.0,72,29,2018,0.0,6.0,2.0,1.0
390,2021-01-04,1269272,427228.85,247762,3.0,2.0,1344.0,3278.0,350776.0,72,50,2019,0.0,4.0,1.0,1.0
391,2021-01-04,1270408,357136.36,111483,3.0,2.0,1606.0,2068.0,291596.0,72,14,2017,1.0,4.0,2.0,0.0
392,2021-01-04,1275694,300711.48,304763,4.0,2.0,2747.0,9539.0,518022.0,72,57,2019,0.0,9.0,2.0,0.0
399,2021-01-04,1278746,707414.23,630538,4.0,4.0,3624.0,4885.0,784562.0,72,65,2020,1.0,8.0,2.0,1.0
400,2021-01-04,1277549,337476.46,249982,3.0,2.0,1375.0,7500.0,356723.0,72,43,2019,0.0,12.0,4.0,1.0
401,2021-01-04,1272175,219594.39,182466,3.0,2.0,1094.0,8505.0,287966.0,72,41,2019,0.0,4.0,1.0,0.0
402,2021-01-04,1278776,19116.54,140990,3.0,2.0,1834.0,2634.0,325493.0,72,58,2019,1.0,2.0,3.0,0.0
404,2021-01-04,1272981,235638.46,95133,4.0,2.0,1350.0,7875.0,275556.0,72,38,2019,0.0,1.0,2.0,0.0
405,2021-01-04,1273991,197943.98,154767,3.0,2.0,1704.0,1423.0,340041.0,72,33,2018,0.0,6.0,1.0,0.0
406,2021-01-04,1270038,590291.89,538202,5.0,4.0,4081.0,15000.0,726906.0,72,34,2019,0.0,2.0,1.0,1.0
407,2021-01-04,1271832,1486234.57,950324,3.0,2.0,2102.0,3847.0,1517272.0,72,62,2019,1.0,3.0,1.0,0.0
409,2021-01-04,1277013,882869.69,384995,4.0,3.0,2452.0,5100.0,494899.0,72,37,2019,1.0,2.0,2.0,0.0
411,2021-01-04,1274454,346559.45,83141,2.0,1.0,1223.0,9660.0,315913.0,72,15,2017,0.0,4.0,3.0,0.0
413,2021-01-04,1272590,554848.12,447101,3.0,2.0,1883.0,6650.0,649695.0,72,45,2019,0.0,4.0,2.0,1.0
415,2021-01-04,1275531,285645.78,186280,2.0,1.0,1053.0,5720.0,354289.0,72,47,2019,0.0,2.0,1.0,1.0
417,2021-01-04,1274206,66237.2,126021,4.0,2.0,2215.0,10440.0,344812.0,72,48,2019,0.0,2.0,1.0,0.0
422,2020-12-16,1274210,365863.42,154333,3.0,1.0,1868.0,6039.0,367297.0,20,11,2018,1.0,5.0,1.0,0.0
423,2020-12-16,1277554,411335.77,184393,4.0,2.0,2067.0,12500.0,391527.0,20,10,2018,0.0,3.0,1.0,0.0
427,2020-12-16,1277291,8014.45,327000,4.0,3.0,2306.0,2275.0,426831.0,20,20,2020,1.0,2.0,0.0,1.0
431,2020-12-16,1277628,204156.4,145576,3.0,2.0,1528.0,2568.0,305433.0,20,3,2014,1.0,3.0,5.0,0.0
432,2020-12-16,1277550,289679.85,118842,3.0,2.0,1232.0,11001.0,160000.0,20,2,2009,0.0,5.0,6.0,1.0
434,2020-12-16,1277727,689308.28,180151,4.0,2.0,1812.0,2400.0,369367.0,20,8,2017,1.0,3.5,5.0,1.0
435,2020-12-16,1278864,2141344.53,1172339,5.0,5.0,3787.0,21100.0,1645756.0,20,14,2019,1.0,2.5,2.0,0.0
437,2020-12-16,1277545,469911.9,330806,4.0,2.0,1734.0,7500.0,487512.0,20,9,2018,1.0,30.5,1.0,0.0
440,2020-12-16,1272258,506114.88,332476,4.0,3.0,1985.0,7772.0,494398.0,20,4,2016,1.0,8.0,7.0,0.0
442,2020-12-15,1277580,315575.71,179449,4.0,1.0,1414.0,11737.6,313871.0,11,7,2019,0.0,2.0,2.0,0.0
444,2020-12-15,1277080,449438.06,190393,4.0,2.0,1742.0,8176.0,429011.0,11,1,2012,0.0,7.0,4.0,0.0
446,2020-12-15,1276941,171115.52,105000,3.0,2.0,1509.0,1249.0,178472.0,11,9,2019,1.0,9.0,3.0,1.0
447,2020-12-15,1274960,269367.46,150667,3.0,1.0,1012.0,7500.0,245832.0,11,3,2018,0.0,12.0,1.0,1.0
450,2020-12-15,1277732,155307.32,247423,3.0,2.0,2009.0,7669.38,341485.0,11,10,2019,0.0,1.0,2.0,0.0
451,2020-12-15,1276492,64496.25,324866,0.0,0.0,2242.0,4750.0,228876.0,11,6,2019,0.0,3.0,2.0,1.0
452,2020-12-14,1271980,1647690.82,865413,4.0,5.0,3791.0,10500.0,998356.0,14,12,2019,0.0,2.0,1.0,0.0
453,2020-12-14,1278442,694264.48,264704,3.0,2.0,1425.0,4413.0,369014.0,14,9,2019,0.0,7.0,1.0,1.0
456,2020-12-14,1273659,713993.16,430127,3.0,3.0,3048.0,30056.0,886987.0,14,11,2019,0.0,2.0,2.0,0.0
457,2020-12-14,1272172,360395.35,275518,3.0,2.0,1960.0,6850.0,381412.0,14,3,2017,1.0,4.0,1.0,0.0
458,2020-12-14,1270194,837070.3,313061,6.0,4.0,3379.0,7407.0,347449.0,14,4,2017,1.0,5.0,2.0,0.0
460,2020-12-14,1273111,325811.9,106839,2.0,1.0,748.0,5739.2,248396.0,14,8,2019,0.0,1.0,2.0,1.0
462,2020-12-14,1275230,537322.17,257633,4.0,2.0,2372.0,5500.0,436467.0,14,2,2017,0.0,2.0,2.0,0.0
465,2020-12-09,1277154,366264.0,141745,3.0,2.0,1849.0,12000.0,493586.0,5,1,2014,0.0,4.0,8.0,0.0
467,2020-12-09,1273825,299146.19,171761,3.0,2.0,2256.0,7822.0,516402.0,5,2,2015,0.0,2.0,3.0,1.0
469,2020-12-09,1274465,6644.22,249757,2.0,2.0,1986.0,4583.0,520256.0,5,5,2020,1.0,1.0,1.0,0.0
470,2020-12-08,1277079,169803.66,252759,4.0,2.0,3204.0,5885.0,337522.0,16,16,2020,0.0,2.0,2.0,0.0
473,2020-12-08,1276932,395630.39,187977,3.0,2.0,1861.0,7620.0,336611.0,16,6,2019,0.0,2.0,4.0,0.0
474,2020-12-08,1274458,882869.69,384995,4.0,3.0,2452.0,5100.0,491128.0,16,7,2019,1.0,2.0,2.0,0.0
475,2020-12-08,1274798,226844.4,171020,3.0,2.0,1231.0,5121.0,299970.0,16,13,2019,0.0,2.0,4.0,0.0
476,2020-12-08,1271281,247157.13,201708,3.0,2.0,1656.0,7500.0,305851.0,16,2,2018,0.0,5.0,6.0,0.0
477,2020-12-08,1275532,2141344.53,1172339,5.0,5.0,3787.0,21100.0,1645756.0,16,11,2019,1.0,2.5,2.0,0.0
478,2020-12-08,1273470,422116.35,93547,3.0,1.0,1254.0,8250.0,287450.0,16,1,2016,0.0,1.0,3.0,0.0
479,2020-12-08,1271318,405163.38,138116,2.0,1.0,1414.0,12620.8,357498.0,16,5,2018,1.0,5.0,3.0,0.0
480,2020-12-08,1271479,98983.75,286999,2.0,1.0,1096.0,8175.0,534041.0,16,8,2019,1.0,4.0,4.0,0.0
481,2020-12-08,1272091,1780096.53,752110,0.0,10.0,10293.0,32250.0,299128.0,16,12,2019,0.0,3.0,2.0,1.0
482,2020-12-08,1277551,2093335.65,1717697,5.0,5.0,5797.0,12500.0,2390274.0,16,3,2018,1.0,10.0,5.0,0.0
483,2020-12-08,1277731,373030.86,456005,3.0,3.0,1886.0,12478.0,582622.0,16,14,2019,0.0,3.0,1.0,1.0
484,2020-12-08,1271941,67672.84,89833,3.0,1.0,936.0,8601.0,249308.0,16,9,2019,0.0,8.0,1.0,1.0
485,2020-12-07,1274169,591765.28,353795,3.0,2.0,2269.0,15000.0,522569.0,33,16,2018,0.0,2.0,4.0,1.0
486,2020-12-07,1276928,203440.85,253000,4.0,2.0,2201.0,2337.0,323252.0,33,32,2020,1.0,6.5,1.0,0.0
487,2020-12-07,1274070,1041834.1,492694,5.0,3.0,2268.0,15000.0,1082522.0,33,4,2014,0.0,2.0,6.0,0.0
489,2020-12-07,1274444,147935.36,217080,4.0,2.0,2728.0,5065.0,442403.0,33,6,2017,1.0,8.0,4.0,0.0
491,2020-12-07,1276322,273156.23,145422,4.0,2.0,2324.0,7507.0,430874.0,33,28,2019,0.0,1.0,2.0,0.0
492,2020-12-07,1276187,111249.59,77121,3.0,2.0,1338.0,11250.0,301061.0,33,29,2019,0.0,7.0,1.0,0.0
495,2020-12-07,1275184,359397.6,257428,4.0,2.0,2161.0,5254.0,456194.0,33,25,2019,0.0,2.0,2.0,1.0
496,2020-12-07,1272256,136410.82,175952,4.0,2.0,1462.0,7500.0,310150.0,33,24,2019,0.0,1.0,4.0,0.0
499,2020-12-07,1275939,302362.53,214923,2.0,2.0,1372.0,9223.0,315829.0,33,14,2018,0.0,5.0,1.0,1.0
500,2020-12-07,1276321,346483.42,134755,2.0,2.0,1460.0,3544.0,344939.0,33,12,2018,1.0,4.0,1.0,1.0
502,2020-12-07,1271792,261005.71,266378,3.0,2.0,1463.0,7800.0,395952.0,33,17,2018,0.0,4.0,4.0,1.0
503,2020-12-07,1276619,246007.44,127815,2.0,2.0,1275.0,1920.0,338970.0,33,27,2019,1.0,3.0,2.0,1.0
504,2020-12-07,1276371,493720.36,282294,2.0,2.0,2700.0,54450.0,570560.0,33,8,2017,0.0,19.0,6.0,1.0
505,2020-12-07,1274442,256597.39,132173,3.0,2.0,1200.0,4244.0,248436.0,33,13,2018,1.0,5.0,2.0,1.0
506,2020-12-07,1276737,338351.46,251367,4.0,3.0,2206.0,8400.0,496743.0,33,9,2018,1.0,15.0,2.0,0.0
507,2020-12-07,1274101,234236.33,182993,4.0,3.0,1912.0,1529.0,335463.0,33,10,2018,0.0,2.0,3.0,0.0
509,2020-12-07,1274908,19872.28,351667,4.0,2.0,2418.0,8663.0,634105.0,33,20,2019,1.0,1.0,2.0,0.0
510,2020-12-07,1279107,1156745.09,723642,6.0,3.0,2931.0,16800.0,778793.0,33,7,2017,0.0,4.0,3.0,0.0
514,2020-12-02,1273072,717276.99,568656,5.0,5.0,3113.0,4006.0,745696.0,5,4,2019,1.0,6.0,2.0,0.0
515,2020-12-02,1275547,205990.15,160510,3.0,2.0,1234.0,7400.0,285000.0,5,5,2019,0.0,2.0,2.0,0.0
516,2020-12-02,1275052,432535.59,288808,3.0,2.0,1779.0,7500.0,436512.0,5,3,2018,0.0,4.0,2.0,1.0
518,2020-12-02,1275051,1081159.96,754402,5.0,3.0,2798.0,9000.0,1282096.0,5,2,2017,0.0,4.0,3.0,1.0
519,2020-12-01,1276255,155307.32,247423,3.0,2.0,2009.0,7669.38,341485.0,18,16,2019,0.0,1.0,2.0,0.0
520,2020-12-01,1275975,543152.84,173219,4.0,2.0,2185.0,7500.0,442812.0,18,7,2018,0.0,6.0,6.0,0.0
522,2020-12-01,1276482,707414.23,630538,4.0,4.0,3624.0,4885.0,773172.0,18,17,2020,1.0,8.0,2.0,0.0
526,2020-12-01,1276468,178186.48,125398,3.0,2.0,1775.0,8475.0,275812.0,18,18,2020,1.0,6.0,1.0,0.0
527,2020-12-01,1275520,1635728.88,898012,4.0,4.0,3764.0,435600.0,1540393.0,18,5,2017,0.0,5.0,5.0,0.0
529,2020-12-01,1275598,145239.44,48415,4.0,2.0,1330.0,4700.0,258878.0,18,15,2019,0.0,1.0,1.0,0.0
531,2020-12-01,1272566,572709.56,252345,2.0,1.0,1966.0,9720.0,360540.0,18,14,2019,0.0,3.0,2.0,1.0
533,2020-12-01,1276254,360666.07,140507,4.0,3.0,2482.0,7500.0,428649.0,18,2,2014,1.0,6.0,1.0,0.0
534,2020-12-01,1276239,275301.69,235770,3.0,2.0,1146.0,2977.0,350009.0,18,1,2009,0.0,8.0,18.0,0.0
535,2020-11-30,1274759,602746.17,258244,3.0,2.0,1671.0,5350.0,336375.0,28,2,2015,1.0,5.0,4.0,1.0
536,2020-11-30,1275527,7382.76,199700,3.0,2.0,1565.0,1870.0,239476.0,28,28,2020,1.0,2.0,1.0,0.0
537,2020-11-30,1274745,17859.03,134752,4.0,3.0,1965.0,1565.0,232284.0,28,13,2019,1.0,1.0,2.0,0.0
538,2020-11-30,1275053,19116.54,140990,3.0,2.0,1834.0,2634.0,323048.0,28,19,2019,1.0,2.0,3.0,0.0
539,2020-11-30,1273780,169049.58,86923,3.0,2.0,1845.0,8355.0,330504.0,28,17,2019,0.0,4.0,2.0,1.0
540,2020-11-30,1275088,509189.63,344892,3.0,2.0,2058.0,9916.0,432089.0,28,9,2018,0.0,22.0,1.0,1.0
541,2020-11-30,1276177,1251368.58,910737,5.0,4.0,2739.0,7500.0,1988055.0,28,15,2019,0.0,3.0,1.0,1.0
545,2020-11-30,1275530,211843.67,261668,4.0,2.0,1727.0,5250.0,382506.0,28,5,2018,1.0,3.0,1.0,0.0
548,2020-11-30,1273824,191404.69,202522,4.0,2.0,1842.0,7950.0,275507.0,28,7,2018,0.0,5.0,4.0,0.0
549,2020-11-30,1274209,443175.13,237760,3.0,2.0,1472.0,2434.0,302762.0,28,12,2019,0.0,6.0,4.0,0.0
550,2020-11-30,1267931,474714.73,171275,3.0,2.0,1763.0,5625.0,392934.0,28,10,2019,0.0,6.0,3.0,0.0
551,2020-11-30,1278784,324413.36,604154,5.0,5.0,3022.0,7644.0,285471.0,28,23,2019,0.0,4.0,1.0,0.0
552,2020-11-30,1274918,402175.32,146914,3.0,2.0,1451.0,5150.0,475849.0,28,1,2010,0.0,2.0,3.0,0.0
553,2020-11-30,1271156,544398.56,297276,3.0,2.0,2096.0,7250.0,524511.0,28,6,2018,0.0,8.0,4.0,0.0
554,2020-11-30,1273995,1044671.61,666342,4.0,4.0,3624.0,5066.0,799597.0,28,16,2019,1.0,5.0,1.0,0.0
559,2020-11-25,1272423,137220.74,70368,2.0,1.0,1213.0,7405.0,251389.0,10,4,2015,0.0,2.0,2.0,0.0
560,2020-11-25,1269919,540443.56,655036,3.0,3.0,3309.0,17535.0,675942.0,10,6,2018,1.0,16.0,5.0,0.0
561,2020-11-25,1276127,394832.97,351312,3.0,2.0,2116.0,10140.0,466993.0,10,5,2016,1.0,5.0,1.0,1.0
562,2020-11-25,1276499,138330.92,81418,3.0,2.0,1410.0,10000.0,304108.0,10,2,2013,0.0,1.0,5.0,0.0
563,2020-11-25,1276128,311975.66,175386,4.0,2.0,1883.0,4802.0,411422.0,10,1,2008,1.0,5.0,5.0,1.0
564,2020-11-24,1269978,65296.0,111475,4.0,2.0,1728.0,7500.0,333109.0,5,5,2020,0.0,2.0,1.0,1.0
565,2020-11-24,1274220,814522.31,901612,5.0,4.0,4924.0,24000.0,359195.0,5,3,2019,0.0,2.0,1.0,1.0
567,2020-11-24,1270021,336177.03,94541,3.0,1.0,912.0,4884.0,238393.0,5,1,2018,0.0,13.0,3.0,0.0
568,2020-11-23,1274459,84593.69,59910,3.0,1.0,995.0,6200.0,179833.0,21,13,2019,1.0,4.5,1.0,0.0
571,2020-11-23,1273091,17920.12,386454,4.0,3.0,2434.0,11000.0,548377.0,21,1,2008,1.0,2.0,4.0,1.0
572,2020-11-23,1275554,7090.06,199700,3.0,2.0,1565.0,1760.0,248570.0,21,21,2020,1.0,1.0,1.0,1.0
573,2020-11-23,1274192,185228.38,68632,3.0,1.0,800.0,5000.0,206215.0,21,10,2018,0.0,15.0,1.0,1.0
574,2020-11-23,1273109,436218.22,156323,3.0,2.0,1101.0,10350.0,559890.0,21,3,2012,0.0,7.0,5.0,1.0
576,2020-11-23,1275635,194968.08,200200,3.0,2.0,1629.0,6750.0,307548.0,21,11,2019,0.0,2.0,2.0,1.0
577,2020-11-23,1269399,419460.09,159771,3.0,2.0,1653.0,7500.0,407796.0,21,8,2017,1.0,7.0,4.0,0.0
578,2020-11-23,1275624,612897.19,565367,2.0,1.0,1471.0,6950.0,626155.0,21,15,2019,0.0,4.0,1.0,0.0
579,2020-11-23,1274167,445931.73,233733,3.0,2.0,2003.0,5300.0,320665.0,21,16,2019,1.0,5.0,1.0,1.0
580,2020-11-23,1273112,504638.69,282000,4.0,2.0,1894.0,1516.0,357541.0,21,4,2014,1.0,4.0,5.0,1.0
582,2020-11-23,1276167,332093.86,93674,4.0,3.0,1811.0,1896.0,254993.0,21,12,2019,1.0,5.0,1.0,1.0
583,2020-11-23,1274461,300711.48,304763,4.0,2.0,2747.0,9539.0,515309.0,21,17,2019,0.0,9.0,2.0,0.0
584,2020-11-23,1275591,991457.43,816004,5.0,5.0,4319.0,6150.0,1204894.0,21,20,2020,1.0,12.5,1.0,1.0
585,2020-11-23,1275403,374901.27,156820,3.0,2.0,1238.0,7611.0,346128.0,21,2,2012,0.0,6.0,2.0,1.0
588,2020-11-18,1273985,1266865.47,748732,5.0,4.0,3757.0,33541.0,1365981.0,10,3,2017,0.0,2.0,3.0,0.0
590,2020-11-18,1273984,357224.49,210749,4.0,2.0,1946.0,3472.0,323787.0,10,7,2019,1.0,1.0,3.0,0.0
591,2020-11-18,1274040,275331.78,123176,3.0,1.0,966.0,8025.0,344027.0,10,6,2019,1.0,3.0,2.0,0.0
592,2020-11-18,1271449,270171.12,72869,4.0,2.0,1380.0,6000.0,286077.0,10,1,2017,0.0,4.0,10.0,0.0
593,2020-11-18,1271025,328063.12,209000,3.0,2.0,1178.0,3598.0,289840.0,10,4,2019,1.0,5.0,3.0,1.0
596,2020-11-18,1275545,717705.7,529892,4.0,3.0,3632.0,18091.0,869128.0,10,10,2020,1.0,5.0,2.0,0.0
599,2020-11-17,1275772,1279736.92,1108624,6.0,4.0,3266.0,87120.0,1473346.0,7,7,2019,0.0,4.0,1.0,1.0
603,2020-11-16,1272422,343586.76,401482,3.0,2.0,2932.0,13500.0,486363.0,38,26,2019,0.0,2.0,2.0,0.0
606,2020-11-16,1271793,537650.59,302000,4.0,3.0,2322.0,2080.0,405225.0,38,17,2017,1.0,7.0,3.0,1.0
607,2020-11-16,1274059,247678.86,166932,2.0,2.0,1271.0,3840.0,344233.0,38,7,2015,1.0,4.0,4.0,1.0
610,2020-11-16,1272297,481391.76,330409,3.0,2.0,1926.0,4325.0,451261.0,38,36,2019,1.0,4.0,1.0,1.0
611,2020-11-16,1273268,874569.78,273984,4.0,2.0,2404.0,6000.0,423070.0,38,3,2013,1.0,9.0,5.0,0.0
612,2020-11-16,1272249,470415.18,189000,3.0,2.0,1186.0,3528.0,264268.0,38,10,2015,1.0,2.0,2.0,0.0
613,2020-11-16,1275087,2824246.27,1836102,4.0,4.0,4812.0,11250.0,2541609.0,38,25,2019,0.0,2.0,1.0,1.0
614,2020-11-16,1272708,986493.56,239517,3.0,2.0,2058.0,5225.0,486287.0,38,6,2014,0.0,2.0,3.0,1.0
615,2020-11-16,1270379,117047.1,209871,2.0,1.0,865.0,7800.0,345446.0,38,30,2019,0.0,4.0,2.0,1.0
616,2020-11-16,1274740,2822758.47,1273658,5.0,6.0,5378.0,12352.0,207976.0,38,9,2015,1.0,3.0,3.0,1.0
617,2020-11-16,1274936,458165.37,278980,4.0,2.0,1680.0,10000.0,394964.0,38,1,2009,0.0,6.0,1.0,0.0
618,2020-11-16,1273480,547132.41,393444,2.0,2.0,1563.0,6250.0,460112.0,38,29,2019,0.0,6.0,3.0,1.0
619,2020-11-16,1275080,71913.47,231005,4.0,3.0,1631.0,4900.0,228730.0,38,34,2019,1.0,4.0,1.0,0.0
620,2020-11-16,1272253,409294.83,208915,2.0,4.0,2667.0,4659.0,391763.0,38,32,2019,1.0,3.0,2.0,1.0
623,2020-11-16,1275595,369017.95,206186,4.0,1.0,2196.0,9375.0,439679.0,38,38,2020,0.0,4.0,1.0,1.0
625,2020-11-16,1275944,694073.13,294412,3.0,2.0,1705.0,4700.0,380590.0,38,5,2014,1.0,5.0,2.0,0.0
627,2020-11-16,1272551,85352.65,56713,3.0,1.0,870.0,6750.0,238393.0,38,15,2017,0.0,3.0,6.0,0.0
629,2020-11-16,1271860,97921.07,148500,2.0,1.0,1934.0,7000.0,258843.0,38,13,2017,0.0,5.0,4.0,1.0
631,2020-11-16,1268790,666333.98,274470,3.0,2.0,1609.0,10736.0,600672.0,38,8,2015,1.0,2.0,3.0,0.0
632,2020-11-16,1273756,197560.23,110086,3.0,3.0,1372.0,11470.0,272617.0,38,18,2018,0.0,3.0,4.0,0.0
634,2020-11-16,1272436,333967.79,289424,3.0,2.0,1524.0,7541.0,385151.0,38,11,2016,1.0,4.0,4.0,0.0
635,2020-11-16,1267921,294526.39,181364,3.0,2.0,1593.0,8900.0,425322.0,38,16,2017,0.0,4.0,4.0,0.0
637,2020-11-10,1273564,333547.5,336882,4.0,3.0,2417.0,6020.0,443961.0,31,21,2019,0.0,2.0,4.0,1.0
638,2020-11-10,1274735,94781.61,2790720,3.0,4.0,3529.0,1.0,5168404.0,31,27,2019,1.0,1.0,1.0,1.0
639,2020-11-10,1274907,453434.34,307150,4.0,2.0,3268.0,14082.0,561220.0,31,3,2013,0.0,5.0,2.0,1.0
640,2020-11-10,1273654,376538.03,264002,3.0,2.0,1357.0,7500.0,400713.0,31,6,2016,1.0,4.0,5.0,1.0
641,2020-11-10,1273468,181073.96,262170,4.0,2.0,2058.0,18447.0,631123.0,31,13,2018,1.0,12.0,6.0,0.0
642,2020-11-10,1273745,371343.43,345185,5.0,3.0,3830.0,9523.0,447299.0,31,22,2019,1.0,14.0,2.0,0.0
643,2020-11-10,1273093,352391.63,315391,3.0,2.0,1904.0,8025.0,379368.0,31,12,2018,1.0,5.0,2.0,1.0
644,2020-11-10,1272421,496510.17,130645,3.0,1.0,1695.0,9030.0,275103.0,31,5,2015,1.0,3.0,5.0,1.0
645,2020-11-10,1272177,314719.24,330898,4.0,3.0,2690.0,4400.0,430407.0,31,2,2013,1.0,4.0,11.0,1.0
649,2020-11-10,1273449,361431.55,221003,2.0,1.0,1323.0,4657.0,455138.0,31,14,2018,0.0,3.0,5.0,0.0
651,2020-11-10,1275437,156423.95,161334,2.0,1.0,1189.0,7000.0,252102.0,31,20,2019,0.0,2.0,1.0,1.0
654,2020-11-10,1272494,364027.05,171280,4.0,2.0,1692.0,4000.0,287860.0,31,10,2018,1.0,9.0,5.0,1.0
655,2020-11-10,1272946,135174.33,168390,3.0,2.0,1380.0,6450.0,278263.0,31,26,2019,0.0,2.0,5.0,1.0
656,2020-11-10,1273501,450347.73,251017,5.0,3.0,2663.0,5500.0,474734.0,31,8,2017,1.0,3.0,4.0,0.0
657,2020-11-10,1271326,69189.71,136032,3.0,1.0,840.0,7500.0,210069.0,31,15,2018,1.0,5.0,4.0,0.0
658,2020-11-10,1274039,339756.06,154050,2.0,1.0,1527.0,8475.0,394569.0,31,4,2014,0.0,1.0,6.0,1.0
659,2020-11-10,1273507,332402.15,120425,4.0,2.0,1988.0,3473.0,329942.0,31,1,2010,0.0,4.0,4.0,1.0
660,2020-11-10,1273295,97850.65,100764,3.0,2.0,1471.0,6000.0,292714.0,31,18,2019,0.0,1.0,2.0,0.0
