,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,Lot Size,ZEstimate,Day Count,Place in Line,Court Year,Association Binary,Defendant Count,Previous Auctions,Sold Amount
23908,2017-05-01,1073939,291735.99,128000,3.0,2.0,1379.0,0.0,137217.0,54,50,2016,1.0,6.0,1.0,133100.0
23910,2017-05-01,1077225,471996.04,183097,3.0,2.0,1680.0,2000.0,278676.0,54,47,2016,1.0,2.0,1.0,236300.0
23917,2017-04-28,1072882,456708.08,374384,3.0,2.0,2263.0,7503.0,381785.0,32,2,2007,0.0,2.0,1.0,340300.0
23919,2017-04-28,1057050,1283630.68,803933,5.0,4.0,3881.0,27529.0,1014067.0,32,11,2013,0.0,16.5,1.0,752100.0
23924,2017-04-28,1077253,438277.91,150252,3.0,2.0,1444.0,4646.0,268563.0,32,9,2013,1.0,7.0,1.0,221100.0
23929,2017-04-28,1073992,424575.22,199680,4.0,2.0,1560.0,2210.0,219302.0,32,3,2008,1.0,4.0,1.0,174100.0
23937,2017-04-28,1073211,400854.25,248927,4.0,2.0,2400.0,8025.0,286605.0,32,14,2014,0.0,4.0,1.0,199600.0
23938,2017-04-28,1077032,324572.89,190487,4.0,2.0,1804.0,18048.0,306732.0,32,8,2012,0.0,10.0,6.0,243200.0
23940,2017-04-28,1075973,249292.35,128956,2.0,2.0,1010.0,0.0,146586.0,32,25,2015,1.0,2.0,3.0,90300.0
23944,2017-04-27,1078807,227413.36,147177,3.0,2.0,1130.0,0.0,155903.0,26,24,2016,1.0,8.0,1.0,130800.0
23945,2017-04-27,1076955,421770.61,322537,3.0,2.0,1650.0,8400.0,424220.0,26,3,2011,0.0,3.0,4.0,330600.0
23946,2017-04-27,1066653,184719.9,193000,3.0,3.0,1255.0,1596.0,207712.0,26,5,2014,1.0,4.0,4.0,187700.0
23947,2017-04-27,1073959,321594.58,185000,2.0,2.0,885.0,0.0,194870.0,26,19,2016,1.0,15.0,1.0,175100.0
23949,2017-04-27,1073148,96242.97,195800,1.0,1.0,837.0,0.0,300032.0,26,21,2016,1.0,1.0,1.0,96300.0
23951,2017-04-27,1075679,218031.6,277679,3.0,2.0,1687.0,5076.0,325068.0,26,15,2016,0.0,9.0,2.0,251700.0
23954,2017-04-27,1073962,9036.43,111240,1.0,1.0,851.0,0.0,85648.0,26,23,2016,1.0,1.0,1.0,80200.0
23956,2017-04-27,1076708,135823.05,171489,3.0,2.0,1224.0,5160.0,179719.0,26,13,2016,0.0,6.0,4.0,120200.0
23959,2017-04-27,1070820,173612.24,227700,3.0,2.0,1560.0,0.0,243582.0,26,7,2014,1.0,3.0,3.0,198100.0
23963,2017-04-27,1073961,40307.05,190000,3.0,2.0,1870.0,0.0,253921.0,26,22,2016,1.0,1.0,1.0,40400.0
23964,2017-04-27,1073960,318084.96,142459,4.0,2.0,1446.0,2625.0,174146.0,26,17,2016,0.0,4.0,1.0,130100.0
23970,2017-04-26,1075944,217238.13,124320,2.0,2.0,798.0,0.0,124384.0,64,47,2016,0.0,4.0,1.0,107600.0
23972,2017-04-26,1076944,317380.81,113074,1.0,1.0,665.0,0.0,293700.0,64,46,2016,1.0,5.0,1.0,102800.0
23974,2017-04-26,1076566,366482.52,205700,1.0,1.0,750.0,0.0,273946.0,64,28,2014,1.0,4.0,2.0,200100.0
23977,2017-04-26,1076748,187751.27,144686,2.0,2.0,870.0,0.0,160415.0,64,8,2011,1.0,8.0,1.0,128100.0
23979,2017-04-26,1078805,218071.63,126546,2.0,2.0,1000.0,0.0,216600.0,64,51,2016,1.0,7.0,1.0,210100.0
23980,2017-04-26,1078231,609444.7,318229,4.0,2.0,2167.0,7500.0,288906.0,64,10,2011,0.0,4.0,1.0,275200.0
23981,2017-04-26,1076295,217016.83,86273,1.0,1.0,500.0,0.0,103529.0,64,35,2015,1.0,2.0,1.0,90900.0
23985,2017-04-26,1075739,139825.11,62540,2.0,2.0,1012.0,0.0,75697.0,64,21,2013,1.0,6.0,1.0,40700.0
23986,2017-04-26,1077459,143895.28,186266,3.0,1.0,1080.0,8000.0,185662.0,64,20,2013,0.0,2.0,6.0,142100.0
23987,2017-04-26,1076324,361719.81,160050,1.0,1.0,784.0,0.0,221316.0,64,36,2015,1.0,5.0,1.0,155400.0
23989,2017-04-26,1076740,201282.89,182056,3.0,2.0,1250.0,8500.0,223204.0,64,33,2015,1.0,8.0,1.0,1100.0
23990,2017-04-26,1076004,289099.55,225531,3.0,1.0,1747.0,7500.0,301256.0,64,19,2013,1.0,4.0,5.0,300.0
23992,2017-04-26,1075722,133419.07,165000,2.0,2.0,1137.0,0.0,210409.0,64,15,2012,1.0,10.0,1.0,143600.0
23993,2017-04-26,1076943,145085.79,126393,3.0,2.0,970.0,5350.0,170499.0,64,58,2016,0.0,3.0,1.0,100.0
23994,2017-04-26,1076328,136206.13,147546,2.0,1.0,982.0,8250.0,142532.0,64,26,2014,0.0,5.0,1.0,107100.0
23995,2017-04-26,1077021,365198.23,125178,2.0,2.0,1182.0,0.0,161296.0,64,29,2014,1.0,4.0,1.0,90800.0
23998,2017-04-26,1077232,155968.04,183345,3.0,2.0,1303.0,5900.0,192770.0,64,45,2016,0.0,1.0,1.0,138500.0
23999,2017-04-26,1076026,227991.31,98112,2.0,1.0,1084.0,0.0,209300.0,64,4,2009,1.0,5.0,1.0,53300.0
24000,2017-04-26,1082016,119735.69,43263,2.0,1.0,820.0,0.0,130464.0,64,42,2016,1.0,13.0,6.0,111000.0
24001,2017-04-26,1076948,235400.33,102835,2.0,2.0,920.0,0.0,113732.0,64,17,2013,1.0,6.0,1.0,83800.0
24002,2017-04-26,1078194,489558.6,203693,3.0,2.0,1282.0,6000.0,210682.0,64,43,2016,0.0,8.0,1.0,101200.0
24005,2017-04-26,1076940,63216.45,67857,1.0,1.0,560.0,0.0,58035.0,64,52,2016,1.0,5.0,1.0,51400.0
24011,2017-04-26,1076952,4246.71,128788,3.0,2.0,1330.0,5271.0,305471.0,64,62,2016,1.0,1.0,1.0,197500.0
24012,2017-04-26,1076747,129135.48,65405,1.0,1.0,660.0,0.0,75025.0,64,38,2016,1.0,5.5,1.0,59000.0
24014,2017-04-26,1077501,510129.75,297015,5.0,4.0,1885.0,4900.0,336981.0,64,12,2012,0.0,1.0,2.0,205100.0
24015,2017-04-26,1075368,164470.37,253293,2.0,1.0,1218.0,16453.0,235577.0,64,55,2016,0.0,3.0,1.0,177900.0
24018,2017-04-26,1078403,20838.67,220600,1.0,1.0,750.0,0.0,286894.0,64,60,2016,1.0,1.0,1.0,33100.0
24019,2017-04-26,1075943,1171412.56,227175,0.0,0.0,0.0,15290.0,1200222.0,64,39,2016,1.0,5.0,1.0,156100.0
24022,2017-04-26,1076762,496593.88,330799,6.0,4.0,3572.0,7618.0,354308.0,64,14,2012,1.0,6.0,1.0,335700.0
24023,2017-04-26,1076761,257962.08,189035,1.0,1.0,628.0,0.0,181904.0,64,49,2016,1.0,4.0,1.0,110300.0
24025,2017-04-26,1078436,230540.5,146700,0.0,0.0,0.0,4750.0,228784.0,64,1,2007,1.0,3.0,1.0,175000.0
24028,2017-04-25,1073101,154624.02,299232,3.0,1.0,1281.0,9750.0,365315.0,31,18,2014,0.0,6.0,1.0,262300.0
24029,2017-04-25,1072390,197028.92,141771,2.0,2.0,970.0,0.0,184151.0,31,24,2015,1.0,7.0,3.0,182700.0
24033,2017-04-25,1076285,343132.54,289809,3.0,1.0,2392.0,7500.0,293413.0,31,1,2007,0.0,8.0,4.0,100.0
24043,2017-04-25,1076508,103910.83,171150,3.0,1.0,1605.0,5500.0,140717.0,31,10,2012,0.0,5.0,5.0,65800.0
24046,2017-04-25,1072393,391197.04,229640,4.0,3.0,1673.0,6027.0,252352.0,31,8,2012,0.0,4.0,2.0,217400.0
24048,2017-04-25,1074273,76874.54,101220,3.0,2.0,1049.0,3946.0,115227.0,31,7,2012,0.0,14.0,1.0,72200.0
24049,2017-04-25,1076498,884268.57,308945,4.0,3.0,1620.0,11250.0,359919.0,31,27,2015,1.0,4.0,2.0,263300.0
24055,2017-04-25,1077569,211680.97,261817,3.0,2.0,1314.0,5000.0,287677.0,31,9,2012,0.0,5.0,1.0,266300.0
24057,2017-04-24,1072913,169380.2,208269,3.0,2.0,1494.0,8368.0,194821.0,68,39,2015,0.0,2.0,1.0,177900.0
24059,2017-04-24,1075195,342784.51,203153,3.0,2.0,1290.0,5040.0,251015.0,68,25,2015,1.0,2.0,5.0,202400.0
24062,2017-04-24,1077826,14087.31,58420,0.0,1.0,576.0,0.0,74454.0,68,60,2016,1.0,7.0,3.0,22800.0
24063,2017-04-24,1080094,165257.66,108208,2.0,2.0,960.0,0.0,135727.0,68,65,2016,0.0,3.0,1.0,80100.0
24068,2017-04-24,1071898,177918.01,208519,3.0,2.0,1356.0,8840.0,148225.0,68,48,2016,0.0,3.0,2.0,83900.0
24071,2017-04-24,1077825,266376.88,127646,3.0,2.0,1920.0,1.0,258403.0,68,62,2016,1.0,8.0,1.0,218200.0
24072,2017-04-24,1071907,580270.79,378934,2.0,2.0,1460.0,0.0,431800.0,68,3,2011,1.0,2.0,2.0,328900.0
24073,2017-04-24,1078500,210717.58,113168,3.0,2.0,1520.0,5074.0,179417.0,68,17,2014,1.0,5.0,1.0,155600.0
24074,2017-04-24,1065604,273203.71,188482,2.0,1.0,702.0,6750.0,221981.0,68,59,2016,1.0,3.0,2.0,150100.0
24075,2017-04-24,1072158,499616.56,275238,3.0,1.0,1318.0,9069.0,338682.0,68,2,2009,0.0,39.0,2.0,283400.0
24080,2017-04-24,1075364,104671.5,87780,0.0,0.0,0.0,11500.0,190900.0,68,49,2016,0.0,7.0,2.0,90100.0
24084,2017-04-24,1072475,335750.37,184804,3.0,2.0,1388.0,13391.0,205624.0,68,68,2016,1.0,5.0,1.0,188000.0
24090,2017-04-24,1072610,139228.06,114100,1.0,1.0,790.0,0.0,131571.0,68,35,2015,1.0,14.0,3.0,100.0
24093,2017-04-24,1077519,99904.63,81700,0.0,1.0,380.0,0.0,241167.0,68,63,2016,1.0,4.0,1.0,38700.0
24095,2017-04-24,1078502,204120.45,69930,2.0,1.0,800.0,0.0,101470.0,68,34,2015,1.0,5.0,1.0,100.0
24096,2017-04-24,1072151,254414.14,181000,2.0,2.0,991.0,1391.0,193814.0,68,10,2013,1.0,4.0,2.0,146200.0
24099,2017-04-24,1072383,237368.77,142804,3.0,1.0,1128.0,22500.0,122603.0,68,67,2016,1.0,4.0,1.0,120100.0
24102,2017-04-24,1075169,192645.13,105000,1.0,1.0,870.0,0.0,119222.0,68,54,2016,1.0,6.0,3.0,87600.0
24107,2017-04-24,1065606,187757.66,246700,3.0,2.0,1351.0,4155.0,288853.0,68,18,2014,1.0,4.0,2.0,247400.0
24108,2017-04-24,1066182,408580.91,301754,2.0,1.0,936.0,5400.0,325957.0,68,8,2012,0.0,2.0,1.0,242600.0
24110,2017-04-24,1076990,170106.43,125447,2.0,1.0,701.0,6406.4,120774.0,68,15,2014,1.0,3.0,9.0,95100.0
24112,2017-04-24,1075160,240601.42,182000,3.0,2.0,1330.0,0.0,211179.0,68,58,2016,1.0,4.0,3.0,175100.0
24116,2017-04-24,1074399,398792.25,366852,3.0,2.0,1994.0,5650.0,366400.0,68,23,2015,0.0,3.0,4.0,325200.0
24117,2017-04-24,1077838,329698.79,193000,2.0,2.0,831.0,0.0,826869.0,68,64,2016,1.0,6.0,1.0,318100.0
24118,2017-04-21,1047132,673621.96,340190,4.0,3.0,2256.0,12729.0,456385.0,38,8,2013,1.0,8.0,1.0,366700.0
24126,2017-04-21,1064970,497210.32,170000,4.0,2.0,1616.0,1755.0,187849.0,38,3,2012,1.0,3.0,2.0,163200.0
24133,2017-04-21,1076695,3911704.1,1645847,4.0,4.0,10359.0,50529.6,2290713.0,38,1,2009,0.0,3.0,2.0,1301800.0
24134,2017-04-21,1075106,666318.46,339543,3.0,2.0,2634.0,10500.0,335264.0,38,30,2016,1.0,13.0,1.0,247800.0
24138,2017-04-21,1075385,102815.18,108000,2.0,2.0,917.0,0.0,150500.0,38,24,2016,1.0,7.0,1.0,81200.0
24139,2017-04-21,1075989,331542.1,141902,3.0,1.0,1283.0,5220.0,157623.0,38,12,2014,0.0,57.0,1.0,124900.0
24142,2017-04-21,1071620,564108.0,384838,4.0,2.0,1840.0,5650.0,588818.0,38,5,2013,0.0,5.0,6.0,100.0
24147,2017-04-21,1074356,220940.02,270151,5.0,2.0,1542.0,14000.0,213039.0,38,23,2016,0.0,2.0,1.0,164800.0
24148,2017-04-21,1077247,193416.7,63327,2.0,1.0,1067.0,0.0,150500.0,38,25,2016,1.0,5.0,1.0,52100.0
24150,2017-04-21,1074285,386779.44,143651,3.0,2.0,1929.0,1800.0,280969.0,38,34,2016,1.0,7.0,1.0,380100.0
24152,2017-04-20,1076341,398912.74,229505,4.0,2.0,1315.0,4600.0,272568.0,93,7,2010,1.0,33.0,1.0,217800.0
24158,2017-04-20,1077011,238372.63,130783,2.0,2.0,1106.0,0.0,156232.0,93,16,2013,1.0,10.0,1.0,131100.0
24159,2017-04-20,1074435,104741.14,146013,2.0,1.0,1118.0,4796.0,151800.0,93,33,2015,0.0,1.0,1.0,92600.0
24162,2017-04-20,1055597,577255.21,516745,4.0,2.0,2970.0,18848.0,646693.0,93,13,2011,1.0,3.0,3.0,445400.0
24163,2017-04-20,1055601,169263.92,141107,2.0,1.0,1233.0,5500.0,134913.0,93,39,2015,0.0,4.0,4.0,93000.0
24164,2017-04-20,1075111,121750.19,118346,1.0,1.0,750.0,0.0,228300.0,93,40,2016,1.0,9.0,1.0,109200.0
24165,2017-04-20,1074421,477425.32,230368,5.0,3.0,1848.0,6250.0,289425.0,93,45,2016,1.0,10.0,1.0,206600.0
24168,2017-04-20,1074307,164669.3,158328,2.0,1.0,999.0,14350.0,171123.0,93,3,2009,0.0,8.0,4.0,140300.0
24173,2017-04-20,1074272,12770.53,210600,3.0,2.0,1396.0,0.0,238031.0,93,48,2016,1.0,1.0,1.0,202300.0
24176,2017-04-20,1059980,165342.0,70400,1.0,1.0,745.0,0.0,106100.0,93,34,2015,1.0,2.0,1.0,55700.0
24180,2017-04-20,1076293,422464.71,302219,7.0,5.0,3181.0,20790.0,281406.0,93,49,2016,1.0,8.0,1.0,300.0
24188,2017-04-20,1074208,251261.01,244906,2.0,2.0,1665.0,4800.0,270070.0,93,27,2014,1.0,3.0,6.0,243900.0
24191,2017-04-20,1074684,382037.75,137700,3.0,2.0,1683.0,1495.0,319118.0,93,38,2015,1.0,8.0,1.0,232200.0
24193,2017-04-20,1076350,68336.64,136000,2.0,2.0,1075.0,0.0,161355.0,93,21,2014,1.0,3.0,2.0,25200.0
24194,2017-04-20,1079309,247187.08,174800,2.0,2.0,1079.0,0.0,258804.0,93,15,2013,1.0,11.0,2.0,177100.0
24198,2017-04-20,1075110,177559.93,132000,3.0,2.0,1217.0,0.0,150648.0,93,1,2008,1.0,6.0,2.0,149200.0
24200,2017-04-19,1074002,195875.51,90200,2.0,2.0,1175.0,0.0,105442.0,43,41,2016,1.0,5.0,1.0,32500.0
24203,2017-04-19,1076189,153207.3,91245,1.0,1.0,760.0,0.0,95801.0,43,20,2015,1.0,2.0,6.0,80100.0
24209,2017-04-19,1073936,289234.56,180000,3.0,2.0,1308.0,2442.0,179480.0,43,36,2016,1.0,3.0,1.0,172100.0
24211,2017-04-19,1076998,202160.29,213947,3.0,1.0,1332.0,7575.0,229665.0,43,33,2016,1.0,10.0,1.0,1100.0
24213,2017-04-19,1076951,203584.75,111152,2.0,1.0,765.0,0.0,117062.0,43,32,2016,1.0,11.0,1.0,10100.0
24214,2017-04-19,1073997,281902.18,154000,2.0,2.0,904.0,0.0,161287.0,43,22,2015,1.0,7.0,1.0,165000.0
24215,2017-04-19,1073289,404775.99,226978,3.0,1.0,2197.0,8025.0,233992.0,43,3,2009,0.0,2.0,5.0,150400.0
24217,2017-04-19,1073953,315500.54,341414,2.0,1.0,1471.0,7875.0,401244.0,43,27,2016,0.0,8.0,1.0,306600.0
24219,2017-04-19,1065586,195733.38,168951,3.0,1.0,980.0,6639.6,183366.0,43,34,2016,1.0,3.0,1.0,130000.0
24221,2017-04-19,1073938,547376.18,423500,4.0,2.0,1508.0,10725.0,283977.0,43,5,2012,0.0,9.0,2.0,187800.0
24227,2017-04-19,1076997,463642.42,228800,0.0,1.0,570.0,0.0,213157.0,43,24,2015,1.0,5.0,1.0,56800.0
24228,2017-04-19,1076999,207203.84,182000,2.0,2.0,1089.0,0.0,193615.0,43,42,2016,1.0,3.0,1.0,207100.0
24229,2017-04-19,1073954,350204.08,161968,3.0,2.0,1131.0,0.0,106100.0,43,29,2016,1.0,3.0,1.0,80300.0
24232,2017-04-19,1073246,97492.64,141625,3.0,2.0,1120.0,2610.0,116809.0,43,28,2016,1.0,6.0,1.0,35900.0
24233,2017-04-19,1076181,403622.91,300602,3.0,2.0,1666.0,4932.0,303197.0,43,30,2016,1.0,4.0,2.0,260600.0
24234,2017-04-19,1073062,23604.74,19668,0.0,0.0,298.0,0.0,293700.0,43,10,2013,1.0,1.0,5.0,23700.0
24235,2017-04-19,1073207,160277.35,182732,3.0,2.0,1425.0,4500.0,201854.0,43,37,2016,0.0,2.0,1.0,175200.0
24238,2017-04-19,1073085,31126.14,145920,0.0,1.0,480.0,0.0,183905.0,43,14,2014,1.0,3.0,2.0,31200.0
24239,2017-04-19,1073127,296638.07,187437,3.0,1.0,828.0,10450.0,175197.0,43,21,2015,1.0,2.0,2.0,90000.0
24243,2017-04-18,1066710,359828.82,230750,3.0,2.0,1780.0,2200.0,263377.0,37,20,2015,1.0,6.0,1.0,215200.0
24248,2017-04-18,1071221,36475.43,104800,1.0,1.0,586.0,0.0,293700.0,37,35,2016,1.0,1.0,1.0,300.0
24249,2017-04-18,1070911,351725.34,248804,3.0,2.0,1250.0,4095.0,277259.0,37,31,2016,0.0,3.0,1.0,265100.0
24255,2017-04-18,1075980,174298.51,327040,3.0,2.0,2039.0,8250.0,377141.0,37,10,2013,1.0,4.0,3.0,276200.0
24258,2017-04-18,1070307,375923.61,287804,4.0,3.0,2174.0,5000.0,352676.0,37,14,2013,0.0,2.0,3.0,100.0
24260,2017-04-18,1070904,529548.57,287473,3.0,2.0,1896.0,6324.0,328658.0,37,2,2008,0.0,1.0,2.0,247600.0
24261,2017-04-18,1073957,23793.28,99745,2.0,2.0,1046.0,0.0,112881.0,37,32,2016,1.0,4.0,1.0,67800.0
24264,2017-04-18,1070625,91037.43,177466,3.0,2.0,1064.0,7692.0,212152.0,37,9,2013,0.0,4.0,3.0,115100.0
24265,2017-04-18,1076862,349334.3,494347,4.0,2.0,2418.0,15267.0,578108.0,37,5,2012,0.0,5.0,5.0,445100.0
24268,2017-04-18,1064986,155209.56,110000,1.0,1.0,977.0,0.0,120146.0,37,30,2016,1.0,2.0,1.0,96200.0
24269,2017-04-18,1070415,392411.06,243400,2.0,2.0,1299.0,0.0,293700.0,37,12,2013,1.0,8.0,1.0,180300.0
24275,2017-04-17,1073976,577846.29,301400,3.0,2.0,2059.0,5008.0,362154.0,60,57,2016,0.0,2.0,3.0,271100.0
24286,2017-04-17,1074006,603982.78,358124,3.0,2.0,2064.0,7500.0,357759.0,60,17,2013,0.0,11.0,1.0,273300.0
24295,2017-04-17,1059624,260767.0,333102,4.0,2.0,2193.0,5000.0,387657.0,60,39,2015,0.0,7.0,1.0,307600.0
24296,2017-04-17,1053832,247814.93,141742,2.0,1.0,816.0,0.0,151692.0,60,18,2013,1.0,5.0,1.0,150300.0
24301,2017-04-17,1053384,331526.69,176000,2.0,2.0,875.0,0.0,216552.0,60,45,2015,1.0,11.0,1.0,176600.0
24307,2017-04-17,1064684,638507.6,168795,3.0,2.0,1562.0,1248.0,203131.0,60,11,2012,1.0,4.0,2.0,163200.0
24325,2017-04-17,1059623,734615.75,319207,5.0,3.0,2567.0,5775.0,367430.0,60,42,2015,1.0,9.0,1.0,335000.0
24335,2017-04-13,1073078,329139.86,155287,3.0,2.0,2232.0,7875.0,220496.0,96,21,2013,1.0,4.0,7.0,178900.0
24336,2017-04-13,1059402,154747.62,148516,2.0,2.0,1224.0,0.0,164220.0,96,46,2016,1.0,4.0,1.0,120100.0
24337,2017-04-13,1073096,452010.01,184300,1.0,1.0,943.0,0.0,337979.0,96,24,2014,1.0,9.0,1.0,220100.0
24339,2017-04-13,1063721,201638.05,159655,2.0,2.0,1310.0,0.0,172489.0,96,47,2016,1.0,3.0,3.0,141100.0
24349,2017-04-13,1072905,38489.56,216546,3.0,1.0,1104.0,7875.0,260501.0,96,34,2015,1.0,5.0,1.0,215100.0
24352,2017-04-13,1059412,500263.52,227525,3.0,2.0,1604.0,6750.0,220971.0,96,16,2012,0.0,8.0,1.0,174100.0
24353,2017-04-13,1073559,38107.91,107016,3.0,2.0,1176.0,0.0,125698.0,96,22,2013,1.0,4.0,1.0,43100.0
24356,2017-04-13,1073255,192141.25,129000,3.0,2.0,1203.0,0.0,153617.0,96,3,2008,1.0,4.0,3.0,115200.0
24359,2017-04-13,1072635,540752.7,515347,3.0,2.0,2006.0,12846.6,468096.0,96,6,2009,0.0,3.0,7.0,347700.0
24362,2017-04-13,1075161,262454.16,176500,3.0,2.0,1261.0,0.0,177145.0,96,37,2015,1.0,3.0,4.0,171000.0
24364,2017-04-13,1073975,361270.25,220148,3.0,2.0,1486.0,3911.0,289303.0,96,12,2012,1.0,7.0,6.0,260100.0
24370,2017-04-13,1075180,135372.27,191178,2.0,1.0,1090.0,7400.0,190160.0,96,25,2014,0.0,12.0,4.0,144400.0
24381,2017-04-12,1075395,150333.0,64350,3.0,2.0,1620.0,0.0,230500.0,33,24,2016,1.0,2.0,1.0,79500.0
24382,2017-04-12,1075382,380943.93,208000,2.0,1.0,790.0,0.0,293703.0,33,10,2013,1.0,10.0,1.0,199300.0
24385,2017-04-12,1063991,183951.12,121808,2.0,1.0,973.0,4500.0,126077.0,33,22,2016,0.0,2.0,1.0,95000.0
24389,2017-04-12,1069487,262612.35,157699,3.0,2.0,1104.0,7500.0,199586.0,33,7,2012,0.0,2.0,6.0,158600.0
24395,2017-04-12,1063470,111730.43,134200,3.0,2.0,1240.0,4200.0,137129.0,33,9,2013,1.0,2.0,3.0,102400.0
24396,2017-04-12,1063439,76090.74,94000,2.0,1.0,662.0,0.0,116418.0,33,18,2015,1.0,8.0,3.0,82200.0
24400,2017-04-12,1075156,48318.53,123600,2.0,1.0,848.0,0.0,136883.0,33,27,2016,1.0,2.0,1.0,30100.0
24401,2017-04-12,1075403,221978.79,243782,3.0,2.0,1853.0,7500.0,249663.0,33,30,2016,0.0,3.0,1.0,100.0
24402,2017-04-12,1075402,230464.29,161700,2.0,2.0,1005.0,0.0,164016.0,33,32,2016,1.0,5.0,1.0,129000.0
24404,2017-04-12,1063438,120324.17,131890,3.0,2.0,1266.0,0.0,150500.0,33,25,2016,1.0,6.5,3.0,52900.0
24405,2017-04-12,1070197,333772.8,462016,4.0,2.0,1895.0,12511.58,385112.0,33,26,2016,0.0,2.0,1.0,290200.0
24407,2017-04-12,1074713,221337.68,120956,1.0,1.0,1250.0,0.0,234006.0,33,8,2013,1.0,3.0,5.0,170100.0
24411,2017-04-11,1069041,485821.49,191301,2.0,2.0,1170.0,0.0,238468.0,53,3,2008,0.0,2.0,2.0,150700.0
24412,2017-04-11,1073138,341055.67,171954,2.0,1.0,1120.0,0.0,178384.0,53,5,2009,1.0,7.0,2.0,116100.0
24415,2017-04-11,1072622,501749.0,261525,5.0,5.0,2849.0,10350.0,656872.0,53,40,2015,0.0,8.0,1.0,305100.0
24416,2017-04-11,1072639,282239.24,275677,4.0,3.0,1800.0,18060.0,416238.0,53,19,2013,0.0,7.0,2.0,283200.0
24423,2017-04-11,1069999,150596.78,307123,3.0,2.0,2183.0,7650.0,351587.0,53,13,2011,0.0,4.0,3.0,251100.0
24434,2017-04-11,1074380,187491.72,134200,3.0,2.0,1240.0,3780.0,154630.0,53,21,2013,1.0,11.0,2.0,89500.0
24435,2017-04-11,1063190,195618.95,207394,3.0,2.0,1769.0,3555.0,240285.0,53,14,2011,1.0,5.0,1.0,165600.0
24438,2017-04-11,1072832,55563.42,201644,1.0,2.0,955.0,0.0,396300.0,53,45,2016,1.0,3.0,2.0,20100.0
24439,2017-04-11,1073519,241034.55,180537,1.0,1.0,832.0,0.0,269231.0,53,25,2014,1.0,3.0,4.0,208100.0
24441,2017-04-11,1073260,485676.32,287297,4.0,2.0,1828.0,6970.0,330256.0,53,31,2015,1.0,7.0,4.0,280200.0
24447,2017-04-11,1069909,475289.85,252000,3.0,2.0,1520.0,1516.0,333168.0,53,10,2010,1.0,7.0,7.0,400100.0
24455,2017-04-11,1073607,427923.7,341066,3.0,2.0,2012.0,9120.0,308495.0,53,38,2015,0.0,3.0,4.0,226500.0
24458,2017-04-11,1069976,465031.49,272573,3.0,2.0,1800.0,4850.0,288164.0,53,12,2010,0.0,1.0,2.0,210700.0
24465,2017-04-10,1072097,328595.95,166749,0.0,0.0,0.0,0.0,201365.0,83,12,2012,1.0,5.0,0.0,152100.0
24467,2017-04-10,1062645,220512.32,405955,4.0,2.0,2783.0,9918.0,423766.0,83,23,2013,0.0,8.0,5.0,252400.0
24469,2017-04-10,1062424,196009.79,277517,4.0,2.0,1330.0,7690.0,314222.0,83,52,2015,0.0,4.0,2.0,191600.0
24476,2017-04-10,1072412,335157.03,192850,2.0,2.0,1199.0,1620.0,219762.0,83,72,2016,1.0,5.0,1.0,160100.0
24477,2017-04-10,1069719,180273.83,290470,3.0,2.0,1465.0,10000.0,315393.0,83,22,2013,1.0,5.0,2.0,238600.0
24478,2017-04-10,1059198,271955.18,205000,2.0,2.0,1378.0,4250.0,235200.0,83,32,2014,1.0,9.0,1.0,215000.0
24479,2017-04-10,1062416,132642.11,129500,2.0,2.0,755.0,0.0,139930.0,83,7,2010,1.0,3.0,4.0,91100.0
24492,2017-04-10,1074228,818457.9,328700,3.0,3.0,1680.0,0.0,519370.0,83,51,2015,1.0,5.0,3.0,265100.0
24493,2017-04-10,1062637,277481.32,126000,2.0,1.0,758.0,0.0,138161.0,83,27,2013,1.0,3.0,2.0,121200.0
24498,2017-04-10,1071834,387795.73,290793,3.0,2.0,1420.0,7500.0,290000.0,83,38,2014,1.0,6.0,5.0,244400.0
24501,2017-04-10,1062417,314314.13,296014,5.0,3.0,3256.0,5250.0,345657.0,83,37,2014,0.0,3.0,8.0,276600.0
24508,2017-04-10,1076751,230753.02,249029,3.0,2.0,1772.0,8400.0,252382.0,83,80,2016,1.0,3.0,1.0,100.0
24514,2017-04-10,1075128,102057.98,47327,0.0,0.0,0.0,5400.0,124698.0,83,82,2016,0.0,5.0,1.0,41800.0
24515,2017-04-10,1074231,178010.97,121200,1.0,1.0,599.0,0.0,229569.0,83,39,2014,1.0,9.0,4.0,171100.0
24516,2017-04-10,1058064,241917.26,90081,1.0,1.0,760.0,0.0,116535.0,83,47,2015,1.0,4.0,1.0,45600.0
24520,2017-04-10,1062402,598966.82,262876,2.0,2.0,1512.0,5350.0,312104.0,83,4,2009,0.0,1.0,4.0,400100.0
24521,2017-04-10,1071881,235066.03,253559,3.0,2.0,1610.0,3005.0,285849.0,83,46,2015,1.0,9.0,3.0,235600.0
24526,2017-04-10,1071888,164896.91,126500,2.0,2.0,1110.0,0.0,169078.0,83,36,2014,1.0,3.0,6.0,97700.0
24530,2017-04-10,1075388,99476.23,139050,3.0,2.0,1417.0,0.0,172730.0,83,83,2016,1.0,5.0,1.0,20100.0
24535,2017-04-10,1069728,141353.03,138531,2.0,1.0,806.0,7000.0,159565.0,83,65,2015,0.0,2.0,2.0,117100.0
