,Date,Auction ID,Final Judgment,Assessed Value,Beds,Bath,Living Area,ZEstimate,Day Count,Place in Line,Court Year,Defendant Count,Previous Auctions,Status Binary
23408,2017-05-16,1077019,162626.1,110484,1.0,1.0,922.0,135483.0,34,25,2016,4.0,2.0,0.0
23410,2017-05-16,1076685,42621.16,84958,3.0,1.0,1026.0,216009.0,34,8,2014,1.0,1.0,0.0
23422,2017-05-15,1079557,226361.37,158311,3.0,2.0,1318.0,155974.0,80,32,2014,2.0,1.0,1.0
23424,2017-05-15,1064135,192218.31,124200,2.0,2.0,932.0,142072.0,80,31,2014,9.0,2.0,0.0
23434,2017-05-15,1079555,26300.3,161700,2.0,2.0,944.0,175754.0,80,53,2016,3.0,1.0,1.0
23436,2017-05-15,1079551,29265.12,36392,2.0,1.0,782.0,143712.0,80,64,2016,3.0,7.0,0.0
23441,2017-05-15,1081259,215034.26,167596,2.0,2.0,872.0,395000.0,80,25,2014,23.0,3.0,1.0
23443,2017-05-15,1076175,135757.45,96800,3.0,1.0,1167.0,95606.0,80,74,2016,8.0,2.0,1.0
23445,2017-05-15,1082125,356094.91,180252,2.0,1.0,1230.0,200994.0,80,21,2013,4.0,1.0,1.0
23446,2017-05-15,1079553,200539.15,202400,4.0,2.0,1784.0,243808.0,80,79,2016,9.0,1.0,1.0
23448,2017-05-15,1079835,190051.71,216500,1.0,1.0,740.0,300606.0,80,30,2014,6.0,1.0,1.0
23451,2017-05-15,1082126,243960.69,144270,3.0,2.0,1190.0,187849.0,80,37,2015,7.0,4.0,0.0
23455,2017-05-15,1075982,50278.65,87825,2.0,1.0,828.0,130405.0,80,78,2016,6.0,2.0,1.0
23456,2017-05-15,1079393,274668.89,273400,1.0,1.0,940.0,342397.0,80,35,2015,4.0,3.0,0.0
23465,2017-05-15,1082022,21861.46,56780,2.0,1.0,760.0,91554.0,80,26,2014,2.0,2.0,0.0
23466,2017-05-15,1079554,261849.39,93500,1.0,1.0,883.0,119239.0,80,75,2016,5.0,1.0,1.0
23467,2017-05-15,1082124,279576.77,102463,1.0,1.0,730.0,297500.0,80,23,2014,4.0,1.0,1.0
23468,2017-05-15,1077010,238023.27,67541,2.0,2.0,972.0,177849.0,80,28,2014,4.0,2.0,0.0
23476,2017-05-15,1053215,169205.84,363506,2.0,3.0,1386.0,456040.0,80,67,2016,4.0,1.0,0.0
23478,2017-05-15,1082328,48290.26,127000,2.0,2.0,812.0,148190.0,80,38,2015,1.0,1.0,1.0
23483,2017-05-15,1080015,215168.47,135000,2.0,2.0,1170.0,165651.0,80,16,2013,6.0,1.0,1.0
23491,2017-05-15,1081355,181695.97,121200,1.0,1.0,599.0,222541.0,80,61,2016,7.0,3.0,1.0
23497,2017-05-12,1081731,49585.89,75772,3.0,2.0,1550.0,202525.0,47,9,2010,2.0,2.0,0.0
23499,2017-05-12,1080939,156898.9,123207,2.0,2.0,944.0,146855.0,47,36,2015,4.0,1.0,1.0
23510,2017-05-12,1080687,116567.52,120000,2.0,2.0,830.0,175733.0,47,46,2016,3.0,3.0,0.0
23516,2017-05-12,1078735,620596.37,276982,2.0,2.0,1350.0,620030.0,47,35,2015,11.0,5.0,0.0
23522,2017-05-12,1080979,96889.19,91000,1.0,1.0,660.0,116258.0,47,38,2015,7.0,1.0,1.0
23524,2017-05-12,1080855,60416.79,105814,2.0,2.0,1156.0,99809.0,47,12,2012,2.0,2.0,1.0
23527,2017-05-12,1079766,169038.09,117900,2.0,2.0,936.0,145207.0,47,26,2014,3.0,5.0,1.0
23530,2017-05-12,1079425,193368.79,156640,1.0,1.0,730.0,233850.0,47,11,2012,6.0,5.0,0.0
23536,2017-05-11,1079758,2225475.83,1686052,5.0,4.0,3644.0,2506964.0,59,9,2013,7.0,8.0,0.0
23542,2017-05-11,1080357,381776.68,167000,3.0,2.0,1746.0,159800.0,59,4,2010,4.0,3.0,1.0
23543,2017-05-11,1078811,6956.0,101800,2.0,2.0,1175.0,74660.0,59,25,2016,7.0,2.0,1.0
23548,2017-05-11,1082095,22775.98,251272,2.0,2.0,1223.0,327847.0,59,24,2016,1.0,1.0,0.0
23549,2017-05-11,1079768,130938.71,167400,2.0,2.0,996.0,221671.0,59,11,2014,3.0,5.0,0.0
23550,2017-05-11,1063756,247478.34,227703,2.0,1.0,1116.0,360160.0,59,14,2015,4.0,5.0,0.0
23555,2017-05-10,1080976,23190.03,170830,4.0,2.0,1745.0,187918.0,60,60,2017,3.0,1.0,1.0
23557,2017-05-10,1079085,213508.84,177886,3.0,2.0,1607.0,186425.0,60,16,2013,10.0,2.0,1.0
23567,2017-05-10,1079288,161883.05,314780,2.0,2.0,1174.0,496070.0,60,2,2008,6.0,4.0,0.0
23571,2017-05-10,1080378,247730.62,97057,2.0,2.0,1106.0,157622.0,60,27,2015,4.0,5.0,0.0
23572,2017-05-10,1080000,306339.43,100269,1.0,1.0,605.0,118750.0,60,41,2016,5.0,1.0,1.0
23574,2017-05-10,1079560,265299.86,145941,2.0,2.0,859.0,179776.0,60,31,2015,5.0,1.0,1.0
23575,2017-05-10,1080970,35979.73,140000,0.0,0.0,762.0,228148.0,60,45,2016,1.0,1.0,1.0
23576,2017-05-10,1080943,128649.53,116400,1.0,2.0,839.0,137824.0,60,54,2016,2.0,1.0,0.0
23577,2017-05-10,1070000,162705.74,95893,1.0,1.0,780.0,117569.0,60,37,2015,5.0,1.0,1.0
23587,2017-05-10,1079561,114919.26,120000,2.0,2.0,830.0,162089.0,60,57,2016,9.0,1.0,1.0
23588,2017-05-10,1080385,428018.98,219000,2.0,2.0,1074.0,260078.0,60,28,2015,12.0,6.0,1.0
23590,2017-05-10,1079304,311648.15,113787,1.0,1.0,699.0,131490.0,60,48,2016,4.0,4.0,0.0
23591,2017-05-10,1081838,178600.74,67080,2.0,1.0,921.0,70404.0,60,52,2016,5.0,2.0,1.0
23595,2017-05-10,1079834,30636.26,118000,2.0,1.0,870.0,132000.0,60,49,2016,2.0,1.0,1.0
23598,2017-05-10,1079562,266976.5,106080,2.0,1.0,870.0,107012.0,60,47,2016,5.0,1.0,1.0
23599,2017-05-10,1079094,215874.39,100320,1.0,1.0,880.0,135602.0,60,20,2013,6.0,5.0,1.0
23600,2017-05-10,1075942,229876.69,128000,1.0,1.0,810.0,164859.0,60,44,2016,5.0,1.0,1.0
23604,2017-05-10,1075947,412066.82,165792,1.0,2.0,1124.0,235875.0,60,29,2015,4.0,1.0,1.0
23605,2017-05-10,1079406,250413.65,56793,2.0,2.0,870.0,138161.0,60,26,2014,4.0,6.0,0.0
23610,2017-05-09,1075159,155796.86,106000,1.0,1.0,708.0,127567.0,41,31,2016,8.0,2.0,1.0
23620,2017-05-09,1078786,59519.76,138448,1.0,1.0,715.0,194398.0,41,22,2015,13.0,3.0,1.0
23623,2017-05-09,1080053,325164.25,231660,1.0,2.0,918.0,352409.0,41,35,2016,4.0,1.0,1.0
23624,2017-05-09,1080969,298091.59,168001,3.0,2.0,1010.0,175653.0,41,36,2016,2.0,1.0,1.0
23626,2017-05-09,1079063,190189.01,114450,1.0,1.0,689.0,131271.0,41,4,2010,3.0,2.0,1.0
23629,2017-05-09,1063209,498466.03,198551,2.0,1.0,1390.0,657817.0,41,34,2016,6.0,2.0,0.0
23632,2017-05-09,1080914,43122.39,75986,1.0,1.0,635.0,112890.0,41,18,2014,2.0,2.0,0.0
23638,2017-05-09,1079068,318941.98,139171,2.0,1.0,700.0,226506.0,41,38,2016,2.0,1.0,1.0
23639,2017-05-09,1080023,139882.33,142000,2.0,2.0,983.0,325600.0,41,19,2014,6.0,3.0,1.0
23643,2017-05-09,1080021,29567.43,81205,2.0,2.0,1316.0,124698.0,41,24,2015,1.0,6.0,1.0
23647,2017-05-08,1079773,672934.63,769980,1.0,1.0,1114.0,617168.0,87,62,2015,3.0,2.0,0.0
23648,2017-05-08,1075078,168918.05,264250,0.0,1.0,290.0,353400.0,87,28,2014,1.0,3.0,0.0
23658,2017-05-08,1075091,208928.56,144415,0.0,1.0,300.0,199875.0,87,45,2014,2.0,2.0,0.0
23659,2017-05-08,1075112,47003.52,106080,2.0,2.0,835.0,112000.0,87,82,2016,2.0,1.0,1.0
23665,2017-05-08,1075072,141003.07,148309,0.0,1.0,400.0,353400.0,87,41,2014,2.0,1.0,0.0
23669,2017-05-08,1075073,202763.63,323565,0.0,1.0,530.0,353400.0,87,10,2012,3.0,2.0,0.0
23671,2017-05-08,1075120,28276.02,167288,3.0,2.0,1590.0,221926.0,87,85,2016,1.0,1.0,0.0
23672,2017-05-08,1075080,174323.9,244200,0.0,1.0,320.0,353400.0,87,19,2013,2.0,1.0,0.0
23673,2017-05-08,1075130,191977.28,173635,0.0,1.0,350.0,169300.0,87,17,2013,3.0,2.0,0.0
23675,2017-05-08,1079778,177149.61,158362,4.0,3.0,1713.0,170569.0,87,81,2016,7.0,2.0,0.0
23677,2017-05-08,1076756,7368.47,66674,3.0,2.0,1296.0,156181.0,87,80,2016,1.0,1.0,0.0
23678,2017-05-08,1062685,378385.46,182882,1.0,1.0,721.0,259619.0,87,30,2014,3.0,1.0,1.0
23680,2017-05-08,1075086,64047.28,261580,0.0,1.0,290.0,353400.0,87,49,2014,1.0,1.0,0.0
23681,2017-05-08,1074817,139786.55,137000,2.0,2.0,1468.0,155512.0,87,51,2015,12.0,1.0,1.0
23683,2017-05-08,1075139,180452.11,229075,0.0,1.0,490.0,353400.0,87,26,2014,1.0,2.0,0.0
23685,2017-05-08,1079767,299905.81,183117,3.0,2.0,1626.0,224966.0,87,67,2015,4.0,3.0,0.0
23686,2017-05-08,1075132,99912.72,55931,0.0,1.0,360.0,353400.0,87,35,2014,1.0,2.0,0.0
23692,2017-05-08,1075133,194215.28,650283,2.0,1.0,940.0,353400.0,87,22,2013,2.0,2.0,0.0
23702,2017-05-08,1075136,144944.3,168579,0.0,1.0,290.0,353400.0,87,36,2014,1.0,1.0,0.0
23706,2017-05-08,1066225,108796.24,88548,2.0,2.0,996.0,139489.0,87,77,2016,3.0,3.0,0.0
23707,2017-05-08,1075129,170292.63,171691,0.0,1.0,290.0,353400.0,87,18,2013,1.0,1.0,0.0
23708,2017-05-08,1074826,385090.59,62244,3.0,2.0,1255.0,153238.0,87,12,2013,4.0,8.0,0.0
23711,2017-05-08,1077775,95279.85,90842,3.0,2.0,1070.0,206920.0,87,5,2009,6.0,3.0,0.0
23714,2017-05-08,1075140,101046.76,183084,0.0,1.0,380.0,353400.0,87,43,2014,2.0,1.0,0.0
23715,2017-05-08,1062670,104317.19,76300,1.0,1.0,720.0,89232.0,87,75,2016,2.0,1.0,1.0
23717,2017-05-08,1075087,117608.17,727090,2.0,1.0,940.0,353400.0,87,42,2014,2.0,1.0,0.0
23722,2017-05-08,1075088,175227.05,157905,0.0,1.0,290.0,353400.0,87,25,2014,1.0,1.0,0.0
23724,2017-05-05,1062530,266943.42,178000,2.0,2.0,960.0,241049.0,17,11,2015,7.0,4.0,0.0
23729,2017-05-05,1077175,130513.68,99718,1.0,1.0,558.0,135579.0,17,13,2016,3.0,2.0,1.0
23745,2017-05-04,1077046,173399.04,50483,3.0,2.0,1280.0,145161.0,18,11,2014,5.0,5.0,0.0
23748,2017-05-04,1079390,327977.53,271216,1.0,1.0,808.0,554070.0,18,12,2015,37.0,3.0,0.0
23752,2017-05-04,1077039,193736.51,134600,1.0,1.0,660.0,215768.0,18,2,2010,4.0,2.0,0.0
23753,2017-05-04,1079869,573803.15,217350,0.0,1.0,945.0,288909.0,18,17,2016,3.0,3.0,0.0
23756,2017-05-03,1078492,38732.3,213136,3.0,2.0,1270.0,266889.0,47,38,2016,1.0,1.0,0.0
23761,2017-05-03,1077465,7004.42,268000,3.0,2.0,1712.0,336462.0,47,18,2015,1.0,5.0,0.0
23762,2017-05-03,1078504,251375.56,115500,1.0,1.0,1149.0,143760.0,47,10,2014,9.0,1.0,1.0
23763,2017-05-03,1078646,28042.01,119000,2.0,2.0,877.0,103403.0,47,47,2016,1.0,1.0,1.0
23764,2017-05-03,1062040,344005.23,263000,3.0,2.0,1712.0,318172.0,47,22,2015,3.0,3.0,0.0
23768,2017-05-03,1061409,256703.1,152332,3.0,2.0,1565.0,237499.0,47,9,2013,7.0,4.0,0.0
23773,2017-05-03,1078529,404851.08,177000,2.0,2.0,1230.0,215514.0,47,7,2013,8.0,1.0,1.0
23775,2017-05-03,1073980,154943.05,144000,2.0,2.0,1060.0,169881.0,47,33,2016,5.0,5.0,0.0
23777,2017-05-03,1078235,15941.93,135000,2.0,2.0,1170.0,313900.0,47,40,2016,8.0,1.0,1.0
23788,2017-05-03,1079139,11267.31,115800,0.0,0.0,1544.0,241000.0,47,16,2014,1.0,2.0,0.0
23790,2017-05-03,1078506,254558.27,115000,1.0,1.0,579.0,131387.0,47,35,2016,7.0,1.0,1.0
23799,2017-05-02,1077209,140913.08,140000,3.0,2.0,1194.0,155760.0,66,31,2014,5.0,1.0,1.0
23802,2017-05-02,1077235,85005.7,123500,2.0,2.0,812.0,131271.0,66,66,2016,2.0,1.0,1.0
23813,2017-05-02,1077725,25444.15,62964,2.0,2.0,850.0,78338.0,66,64,2016,3.0,1.0,1.0
23815,2017-05-02,1077298,453863.09,245050,2.0,2.0,1251.0,342046.0,66,8,2012,3.0,7.0,0.0
23816,2017-05-02,1073726,52678.81,90750,2.0,1.0,760.0,94304.0,66,41,2015,3.0,3.0,0.0
23820,2017-05-02,1077505,63493.98,123396,2.0,2.0,817.0,135015.0,66,39,2015,9.0,3.0,1.0
23821,2017-05-02,1077343,173548.22,37346,1.0,1.0,625.0,218800.0,66,50,2016,4.0,2.0,0.0
23826,2017-05-02,1077832,387256.76,406087,2.0,2.0,1310.0,792400.0,66,44,2015,6.0,1.0,1.0
23828,2017-05-02,1076987,187116.12,154340,1.0,1.0,700.0,206645.0,66,5,2011,4.0,1.0,1.0
23830,2017-05-02,1076654,121442.9,306850,2.0,2.0,1278.0,515510.0,66,4,2011,3.0,1.0,1.0
23833,2017-05-02,1077559,417909.3,228000,3.0,2.0,1260.0,271076.0,66,59,2016,5.0,1.0,1.0
23834,2017-05-02,1078216,484319.93,405591,2.0,2.0,1349.0,495390.0,66,23,2014,10.0,1.0,1.0
23837,2017-05-02,1078810,856977.44,548000,2.0,2.0,1760.0,734742.0,66,21,2014,6.0,1.0,1.0
23841,2017-05-02,1077239,196914.84,174216,2.0,1.0,1010.0,193072.0,66,51,2016,51.5,1.0,1.0
23842,2017-05-02,1077240,694654.72,328100,1.0,1.0,1027.0,356445.0,66,7,2012,4.0,1.0,1.0
23843,2017-05-02,1077550,168111.79,112931,2.0,2.0,1200.0,152217.0,66,56,2016,6.0,3.0,1.0
23848,2017-05-02,1077342,350339.11,103400,3.0,2.0,1229.0,156771.0,66,6,2011,48.0,1.0,0.0
23856,2017-05-02,1078198,255902.16,97297,1.0,1.0,837.0,296892.0,66,43,2015,6.0,1.0,1.0
23857,2017-05-02,1077210,44167.82,91900,4.0,2.0,1410.0,191800.0,66,45,2016,6.0,2.0,0.0
23860,2017-05-02,1078219,216551.81,102048,2.0,2.0,898.0,132121.0,66,63,2016,7.0,1.0,1.0
23862,2017-05-01,1073128,456071.42,208200,2.0,1.0,920.0,339881.0,54,5,2012,3.0,2.0,1.0
23865,2017-05-01,1078800,265688.44,135000,2.0,2.0,1093.0,160042.0,54,2,2009,8.0,6.0,1.0
23867,2017-05-01,1073234,290747.26,171045,0.0,1.0,639.0,430500.0,54,12,2013,14.0,5.0,0.0
23871,2017-05-01,1072833,394597.34,164400,0.0,1.0,543.0,201551.0,54,31,2014,6.0,5.0,1.0
23887,2017-05-01,1073724,234330.49,173019,0.0,0.0,1528.0,197242.0,54,49,2016,3.0,5.0,0.0
23890,2017-05-01,1079303,448230.58,183900,1.0,1.0,990.0,249183.0,54,45,2016,32.0,2.0,0.0
23898,2017-05-01,1067561,103080.26,158576,2.0,1.0,945.0,160377.0,54,35,2015,2.0,4.0,0.0
23908,2017-05-01,1073939,291735.99,128000,3.0,2.0,1379.0,137217.0,54,50,2016,6.0,1.0,1.0
23918,2017-04-28,1077053,151883.04,143000,3.0,2.0,1068.0,153504.0,32,18,2015,2.0,3.0,0.0
23922,2017-04-28,1078444,48319616.0,261337,2.0,2.0,1273.0,395568.0,32,6,2009,8.0,3.0,0.0
23925,2017-04-28,1073895,16177.76,70440,3.0,2.0,1040.0,159848.0,32,31,2016,3.0,2.0,0.0
23931,2017-04-28,1072647,436271.84,338900,2.0,2.0,1142.0,353420.0,32,23,2015,4.0,3.0,0.0
23940,2017-04-28,1075973,249292.35,128956,2.0,2.0,1010.0,146586.0,32,25,2015,2.0,3.0,1.0
23944,2017-04-27,1078807,227413.36,147177,3.0,2.0,1130.0,155903.0,26,24,2016,8.0,1.0,1.0
23947,2017-04-27,1073959,321594.58,185000,2.0,2.0,885.0,194870.0,26,19,2016,15.0,1.0,1.0
23949,2017-04-27,1073148,96242.97,195800,1.0,1.0,837.0,300032.0,26,21,2016,1.0,1.0,1.0
23954,2017-04-27,1073962,9036.43,111240,1.0,1.0,851.0,85648.0,26,23,2016,1.0,1.0,1.0
23957,2017-04-27,1076760,44188.82,2145600,2.0,2.0,1316.0,3203921.0,26,25,2016,2.0,2.0,0.0
23958,2017-04-27,1077774,290443.04,108191,3.0,2.0,1196.0,105600.0,26,14,2016,2.0,4.0,0.0
23959,2017-04-27,1070820,173612.24,227700,3.0,2.0,1560.0,243582.0,26,7,2014,3.0,3.0,1.0
23963,2017-04-27,1073961,40307.05,190000,3.0,2.0,1870.0,253921.0,26,22,2016,1.0,1.0,1.0
23969,2017-04-26,1076684,30452.96,167000,3.0,2.0,1728.0,184138.0,64,63,2017,2.0,2.0,0.0
23970,2017-04-26,1075944,217238.13,124320,2.0,2.0,798.0,124384.0,64,47,2016,4.0,1.0,1.0
23972,2017-04-26,1076944,317380.81,113074,1.0,1.0,665.0,293700.0,64,46,2016,5.0,1.0,1.0
23974,2017-04-26,1076566,366482.52,205700,1.0,1.0,750.0,273946.0,64,28,2014,4.0,2.0,1.0
23977,2017-04-26,1076748,187751.27,144686,2.0,2.0,870.0,160415.0,64,8,2011,8.0,1.0,1.0
23979,2017-04-26,1078805,218071.63,126546,2.0,2.0,1000.0,216600.0,64,51,2016,7.0,1.0,1.0
23981,2017-04-26,1076295,217016.83,86273,1.0,1.0,500.0,103529.0,64,35,2015,2.0,1.0,1.0
23985,2017-04-26,1075739,139825.11,62540,2.0,2.0,1012.0,75697.0,64,21,2013,6.0,1.0,1.0
23987,2017-04-26,1076324,361719.81,160050,1.0,1.0,784.0,221316.0,64,36,2015,5.0,1.0,1.0
23992,2017-04-26,1075722,133419.07,165000,2.0,2.0,1137.0,210409.0,64,15,2012,10.0,1.0,1.0
23995,2017-04-26,1077021,365198.23,125178,2.0,2.0,1182.0,161296.0,64,29,2014,4.0,1.0,1.0
23999,2017-04-26,1076026,227991.31,98112,2.0,1.0,1084.0,209300.0,64,4,2009,5.0,1.0,1.0
24000,2017-04-26,1082016,119735.69,43263,2.0,1.0,820.0,130464.0,64,42,2016,13.0,6.0,1.0
24001,2017-04-26,1076948,235400.33,102835,2.0,2.0,920.0,113732.0,64,17,2013,6.0,1.0,1.0
24005,2017-04-26,1076940,63216.45,67857,1.0,1.0,560.0,58035.0,64,52,2016,5.0,1.0,1.0
24007,2017-04-26,1076941,33957.05,138865,3.0,2.0,1730.0,185766.0,64,64,2017,2.0,1.0,0.0
24012,2017-04-26,1076747,129135.48,65405,1.0,1.0,660.0,75025.0,64,38,2016,5.5,1.0,1.0
24013,2017-04-26,1076014,220309.6,160920,2.0,2.0,954.0,187027.0,64,24,2014,5.0,4.0,0.0
24018,2017-04-26,1078403,20838.67,220600,1.0,1.0,750.0,286894.0,64,60,2016,1.0,1.0,1.0
24023,2017-04-26,1076761,257962.08,189035,1.0,1.0,628.0,181904.0,64,49,2016,4.0,1.0,1.0
24024,2017-04-26,1076752,157978.55,50995,3.0,2.0,1255.0,155570.0,64,54,2016,4.0,2.0,0.0
24026,2017-04-26,1077016,119735.69,43263,2.0,1.0,820.0,130464.0,64,41,2016,13.0,6.0,0.0
24029,2017-04-25,1072390,197028.92,141771,2.0,2.0,970.0,184151.0,31,24,2015,7.0,3.0,1.0
24052,2017-04-25,1076501,111681.01,75680,1.0,1.0,570.0,114214.0,31,15,2013,3.0,9.0,0.0
24062,2017-04-24,1077826,14087.31,58420,0.0,1.0,576.0,74454.0,68,60,2016,7.0,3.0,1.0
24063,2017-04-24,1080094,165257.66,108208,2.0,2.0,960.0,135727.0,68,65,2016,3.0,1.0,1.0
24065,2017-04-24,1074725,226447.41,151800,2.0,2.0,870.0,169801.0,68,27,2015,6.0,7.0,0.0
24072,2017-04-24,1071907,580270.79,378934,2.0,2.0,1460.0,431800.0,68,3,2011,2.0,2.0,1.0
24081,2017-04-24,1072462,103806.08,176670,3.0,2.0,1142.0,180063.0,68,52,2016,6.0,1.0,0.0
24088,2017-04-24,1065349,178137.51,120946,2.0,2.0,1330.0,140398.0,68,50,2016,2.0,3.0,0.0
24090,2017-04-24,1072610,139228.06,114100,1.0,1.0,790.0,131571.0,68,35,2015,14.0,3.0,1.0
24093,2017-04-24,1077519,99904.63,81700,0.0,1.0,380.0,241167.0,68,63,2016,4.0,1.0,1.0
24095,2017-04-24,1078502,204120.45,69930,2.0,1.0,800.0,101470.0,68,34,2015,5.0,1.0,1.0
24102,2017-04-24,1075169,192645.13,105000,1.0,1.0,870.0,119222.0,68,54,2016,6.0,3.0,1.0
24109,2017-04-24,1071905,337492.51,302501,3.0,2.0,1610.0,390582.0,68,13,2014,3.0,2.0,0.0
24112,2017-04-24,1075160,240601.42,182000,3.0,2.0,1330.0,211179.0,68,58,2016,4.0,3.0,1.0
24115,2017-04-24,1077041,168111.79,112931,2.0,2.0,1200.0,155367.0,68,56,2016,6.0,3.0,0.0
24117,2017-04-24,1077838,329698.79,193000,2.0,2.0,831.0,826869.0,68,64,2016,6.0,1.0,1.0
24120,2017-04-21,1060484,165755.31,118000,2.0,2.0,850.0,149291.0,38,15,2015,6.0,3.0,0.0
24124,2017-04-21,1077255,235414.92,48056,2.0,1.0,815.0,148669.0,38,36,2016,3.0,6.0,0.0
24130,2017-04-21,1075406,185044.6,131200,2.0,1.0,825.0,116969.0,38,4,2012,2.0,2.0,0.0
24131,2017-04-21,1072124,75554.11,47355,1.0,1.0,704.0,55904.0,38,16,2015,5.0,7.0,0.0
24138,2017-04-21,1075385,102815.18,108000,2.0,2.0,917.0,150500.0,38,24,2016,7.0,1.0,1.0
24143,2017-04-21,1075381,173110.61,117645,1.0,1.0,1149.0,140379.0,38,19,2015,3.0,1.0,0.0
24146,2017-04-21,1060849,780389.58,378900,2.0,2.0,1262.0,278200.0,38,28,2016,3.0,1.0,0.0
24148,2017-04-21,1077247,193416.7,63327,2.0,1.0,1067.0,150500.0,38,25,2016,5.0,1.0,1.0
24149,2017-04-21,1075387,30255.48,106080,2.0,2.0,843.0,91123.0,38,33,2016,1.0,2.0,0.0
24154,2017-04-20,1075987,105267.81,185400,2.0,1.0,630.0,209753.0,93,26,2014,7.0,3.0,0.0
24158,2017-04-20,1077011,238372.63,130783,2.0,2.0,1106.0,156232.0,93,16,2013,10.0,1.0,1.0
24164,2017-04-20,1075111,121750.19,118346,1.0,1.0,750.0,228300.0,93,40,2016,9.0,1.0,1.0
24170,2017-04-20,1074451,254499.18,110160,2.0,2.0,1004.0,126640.0,93,35,2015,6.0,5.0,0.0
24172,2017-04-20,1076983,312944.94,258505,0.0,0.0,1261.0,183100.0,93,41,2016,4.0,1.0,0.0
24173,2017-04-20,1074272,12770.53,210600,3.0,2.0,1396.0,238031.0,93,48,2016,1.0,1.0,1.0
24176,2017-04-20,1059980,165342.0,70400,1.0,1.0,745.0,106100.0,93,34,2015,2.0,1.0,1.0
24179,2017-04-20,1074448,18691.46,140596,2.0,2.0,857.0,170076.0,93,24,2014,3.0,2.0,0.0
24182,2017-04-20,1054417,81722.79,65260,1.0,1.0,528.0,97405.0,93,36,2015,6.0,1.0,0.0
24187,2017-04-20,1066933,69379.88,472768,3.0,3.0,1762.0,1001832.0,93,37,2015,1.0,2.0,0.0
24193,2017-04-20,1076350,68336.64,136000,2.0,2.0,1075.0,161355.0,93,21,2014,3.0,2.0,1.0
24194,2017-04-20,1079309,247187.08,174800,2.0,2.0,1079.0,258804.0,93,15,2013,11.0,2.0,1.0
24195,2017-04-20,1074845,137569.82,177450,2.0,2.0,1102.0,193132.0,93,28,2014,5.0,4.0,0.0
24196,2017-04-20,1074726,95757.21,65626,2.0,1.0,1208.0,160760.0,93,22,2014,4.0,4.0,0.0
24198,2017-04-20,1075110,177559.93,132000,3.0,2.0,1217.0,150648.0,93,1,2008,6.0,2.0,1.0
24200,2017-04-19,1074002,195875.51,90200,2.0,2.0,1175.0,105442.0,43,41,2016,5.0,1.0,1.0
24203,2017-04-19,1076189,153207.3,91245,1.0,1.0,760.0,95801.0,43,20,2015,2.0,6.0,1.0
24205,2017-04-19,1077013,15010.69,152332,3.0,2.0,1565.0,229703.0,43,43,2016,5.0,5.0,0.0
24206,2017-04-19,1076012,294818.39,150526,2.0,2.0,1023.0,224594.0,43,2,2009,3.0,4.0,0.0
24213,2017-04-19,1076951,203584.75,111152,2.0,1.0,765.0,117062.0,43,32,2016,11.0,1.0,1.0
24214,2017-04-19,1073997,281902.18,154000,2.0,2.0,904.0,161287.0,43,22,2015,7.0,1.0,1.0
24220,2017-04-19,1073212,25658.67,281000,2.0,2.0,1357.0,342784.0,43,25,2015,1.0,1.0,0.0
24223,2017-04-19,1077266,770199.03,316914,3.0,2.0,1232.0,373975.0,43,12,2014,3.0,6.0,0.0
24226,2017-04-19,1076950,196610.06,111152,2.0,1.0,765.0,117714.0,43,40,2016,2.0,2.0,0.0
24227,2017-04-19,1076997,463642.42,228800,0.0,1.0,570.0,213157.0,43,24,2015,5.0,1.0,1.0
24228,2017-04-19,1076999,207203.84,182000,2.0,2.0,1089.0,193615.0,43,42,2016,3.0,1.0,1.0
24229,2017-04-19,1073954,350204.08,161968,3.0,2.0,1131.0,106100.0,43,29,2016,3.0,1.0,1.0
24234,2017-04-19,1073062,23604.74,19668,0.0,0.0,298.0,293700.0,43,10,2013,1.0,5.0,1.0
24238,2017-04-19,1073085,31126.14,145920,0.0,1.0,480.0,183905.0,43,14,2014,3.0,2.0,1.0
24242,2017-04-18,1073958,140286.23,51181,3.0,2.0,1125.0,131810.0,37,21,2015,4.0,2.0,0.0
24246,2017-04-18,1071094,347064.98,195938,3.0,3.0,2206.0,380862.0,37,4,2010,4.0,7.0,0.0
24248,2017-04-18,1071221,36475.43,104800,1.0,1.0,586.0,293700.0,37,35,2016,1.0,1.0,1.0
24261,2017-04-18,1073957,23793.28,99745,2.0,2.0,1046.0,112881.0,37,32,2016,4.0,1.0,1.0
24268,2017-04-18,1064986,155209.56,110000,1.0,1.0,977.0,120146.0,37,30,2016,2.0,1.0,1.0
24269,2017-04-18,1070415,392411.06,243400,2.0,2.0,1299.0,293700.0,37,12,2013,8.0,1.0,1.0
24272,2017-04-18,1073991,257687.11,141000,2.0,1.0,767.0,379400.0,37,18,2014,3.0,2.0,0.0
24274,2017-04-17,1053594,590694.56,301530,2.0,2.0,1105.0,426918.0,60,19,2013,18.0,2.0,0.0
24291,2017-04-17,1073129,196995.06,65290,2.0,1.0,936.0,155085.0,60,16,2013,7.0,4.0,0.0
24296,2017-04-17,1053832,247814.93,141742,2.0,1.0,816.0,151692.0,60,18,2013,5.0,1.0,1.0
24298,2017-04-17,1059621,135996.57,31960,2.0,1.0,723.0,113977.0,60,52,2016,4.0,1.0,0.0
24301,2017-04-17,1053384,331526.69,176000,2.0,2.0,875.0,216552.0,60,45,2015,11.0,1.0,1.0
